54.484879300226815,84.85517189906322,163.45463790068044,254.56551569718965
95.74874220603638,-27.86347679925883,287.2462266181092,-83.59043039777649
0.43814414415987657,-98.99904024187303,1.3144324324796297,-296.9971207256191
-95.49023469171762,-28.707443346759785,-286.47070407515287,-86.12233004027935
-55.231186796384655,84.36555651109978,-165.69356038915396,253.09666953329935
-165.69356038915396,253.09666953329935,-226.0821322321534,83.48716974651
163.45463790068044,254.56551569718965,-1.11946124423676,253.8310926152445
287.2462266181092,-83.59043039777649,225.3504322593948,85.48754264970658
1.3144324324796297,-296.9971207256191,144.2803295252944,-190.29377556169777
-286.47070407515287,-86.12233004027935,-142.57813582133662,-191.5597253829492
-142.57813582133662,-191.5597253829492,1.3144324324796297,-296.9971207256191
144.2803295252944,-190.29377556169777,287.2462266181092,-83.59043039777649
225.3504322593948,85.48754264970658,163.45463790068044,254.56551569718965
-1.11946124423676,253.8310926152445,-165.69356038915396,253.09666953329935
-226.0821322321534,83.48716974651,-286.47070407515287,-86.12233004027935
